EventID,SubRun,Field,galactic_l,galactic_b,ra_deg,dec_deg,SourceID,Source_mul,Source_mub,Source_Vr,Source_U,Source_V,Source_W,Source_iMass,Source_CL,Source_age,Source_Teff,Source_logg,Source_pop,Source_Mass,Source_Mbol,Source_Radius,Source_[Fe/H],Source_l,Source_b,Source_RA2000.0,Source_DEC2000.0,Source_Dist,Source_x,Source_y,Source_z,Source_Av,Source_[alpha/Fe],LensID,Lens_mul,Lens_mub,Lens_Vr,Lens_U,Lens_V,Lens_W,Lens_iMass,Lens_CL,Lens_age,Lens_Teff,Lens_logg,Lens_pop,Lens_Mass,Lens_Mbol,Lens_Radius,Lens_[Fe/H],Lens_l,Lens_b,Lens_RA2000.0,Lens_DEC2000.0,Lens_Dist,Lens_x,Lens_y,Lens_z,Lens_Av,Lens_[alpha/Fe],u0lens1,alpha,t0lens1,tref,tcroin,ucroin,rcroin,tE_ref,tE_helio,rE,thetaE,rho,piE,piEN,piEE,murel_helio_alpha,murel_helio_delta,murel_helio_l,murel_helio_b,murel_helio_lambda,murel_helio_beta,murel_helio,murel_ref_alpha,murel_ref_delta,murel_ref_l,murel_ref_b,murel_ref_lambda,murel_ref_beta,murel_ref,vtilde_helio,vtilde_ref,v_ref,vtilde_helio_N,vtilde_helio_E,vtilde_ref_N,vtilde_ref_E,v_ref_N,v_ref_E,piEll,piErp,vt,LDgamma,Planet_mass,Planet_semimajoraxis,Planet_inclination,Planet_orbphase,Planet_q,Planet_s,Planet_period,u0max,t0range,weight_scale,raw_weight,weight,Source_R062,Source_Z087,Source_Y106,Source_J129,Source_W146,Source_H158,Source_F184,Source_K213,Source_2MASS_Ks,Source_2MASS_J,Source_2MASS_H,Source_Bessell_U,Source_Bessell_B,Source_Bessell_V,Source_Bessell_I,Source_Bessell_R,Source_Kepler_Kp,Source_TESS,Source_DECam_z,Source_DECam_u,Source_DECam_g,Source_DECam_r,Source_DECam_i,Source_DECam_Y,Source_Gaia_G_EDR3,Source_Gaia_BP_EDR3,Source_Gaia_RP_EDR3,Source_VISTA_Z,Source_VISTA_Y,Source_VISTA_J,Source_VISTA_H,Source_VISTA_Ks,Lens_R062,Lens_Z087,Lens_Y106,Lens_J129,Lens_W146,Lens_H158,Lens_F184,Lens_K213,Lens_2MASS_Ks,Lens_2MASS_J,Lens_2MASS_H,Lens_Bessell_U,Lens_Bessell_B,Lens_Bessell_V,Lens_Bessell_I,Lens_Bessell_R,Lens_Kepler_Kp,Lens_TESS,Lens_DECam_z,Lens_DECam_u,Lens_DECam_g,Lens_DECam_r,Lens_DECam_i,Lens_DECam_Y,Lens_Gaia_G_EDR3,Lens_Gaia_BP_EDR3,Lens_Gaia_RP_EDR3,Lens_VISTA_Z,Lens_VISTA_Y,Lens_VISTA_J,Lens_VISTA_H,Lens_VISTA_Ks,Obs_0_fs,Obs_1_fs,Obs_2_fs,NumObsGroups,ErrorFlag,ObsGroup_0_flatlc,ObsGroup_0_flatchi2,ObsGroup_0_FiniteSourceflag,ObsGroup_0_chi2,ObsGroup_0_t0_err,ObsGroup_0_tE_err,ObsGroup_0_u0_err,ObsGroup_0_alpha_err,ObsGroup_0_s_err,ObsGroup_0_q_err,ObsGroup_0_rs_err,ObsGroup_0_piEN_err,ObsGroup_0_piEE_err,ObsGroup_0_Fbase0_err,ObsGroup_0_fs0_err,ObsGroup_0_Fbase1_err,ObsGroup_0_fs1_err,ObsGroup_0_Fbase2_err,ObsGroup_0_fs2_err,LCOutput
475,1,881,1.46976493597,-2.265712025762,269.4866796559,-28.82786590042,7829,-6.0663627,-5.4231394,-59.903402,-49.46451,29.021086,-181.85437,0.51576642,0.0,10.0,3681.5505,4.7742788,0.0,0.51575151,8.2633841,0.4874598,0.28685072,1.3986002,-2.2001031,269.38004,-28.856689,7.4763971,-0.70995256,0.18234754,-0.28554076,1.2730312,0.0,3906,-1.5926165,2.4800293,-48.240338,-30.499507,189.8361,94.806452,0.21094652,0.0,10.0,3496.2139,5.0553929,0.0,0.21094336,10.164922,0.22516281,-0.23839314,1.4047796,-2.2012579,269.3847,-28.851918,7.2424564,-0.94365698,0.17742195,-0.2762199,1.2730312,0.0,-8.342464728543,77.83753395081,1503.376758422,1583.608615994,1583.608615994,0.4288952350616,0.02314546688717,3.462403126607,3.465392637504,0.6240335044651,0.08616323937623,0.003518660617888,0.05014244618402,0.04306651384332,-0.02568151659659,-4.615426789722,7.821273304993,4.473743607222,7.903170167693,-4.643397008267,7.804700172735,9.08154615485,-4.627344844518,7.823339574748,4.469585565535,7.914528873172,-4.65532238384,7.806723763169,82.61696241191,9964.458532895,9973.062053708,13.27181055931,8563.47695721,-5094.830346255,8565.6972821,-5107.9151127,-2.220324889409,13.08476644453,-0.02316233856045,-0.04447213713921,311.7935514748,0.36,3.00374072e-06,6.610875350448,44.88966954655,125.2933445296,1.423956042039e-05,8.659649650461,37.00858079019,0.02314546688717,432.0,1.0,1.564979728221,0.04287883738317,25.369614,23.313559,22.623147,22.182645,22.160548,21.870666,21.864689,21.972978,20.138473,21.361885,20.436586,30.128371,28.520548,26.364958,23.313428,24.953421,25.226646,23.707558,23.086467,30.012558,27.534345,25.292263,23.915978,22.810252,25.001076,26.695058,23.556286,22.754609,22.11103,21.296042,20.443803,20.150349,27.171342,25.136592,24.451918,24.011059,24.009777,23.72669,23.750567,23.806502,21.971997,23.180937,22.29423,32.30809,30.520454,28.192221,25.134334,26.739109,27.036723,25.522556,24.911763,32.098561,29.478852,27.069698,25.73028,24.645612,26.816409,28.524042,25.369521,24.572852,23.946601,23.114172,22.302569,21.989067,0.3358927145894,0.3777749632797,0.1335231975122,1,0,1,-0.8323151144796,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
476,1,881,1.423144185543,-2.297524488345,269.4916096545,-28.8841103514,44665,-8.2834861,-0.53520146,212.72514,233.62514,-126.72245,-25.248252,0.23909958,0.0,10.0,3078.7707,5.0072311,0.0,0.23909656,10.555147,0.2426013,0.23413254,1.4004023,-2.2064514,269.38734,-28.858302,9.6162499,1.4274599,0.2348392,-0.37319687,1.2730312,0.0,42302,-4.1712929,-1.2515489,-72.003267,-56.800638,63.16087,-43.482967,0.090644901,2e-50,10.0,2e-50,2e-50,0.0,0.090644901,2e-50,2e-50,2e-50,1.4003234,-2.2003071,269.38122,-28.855299,9.1374997,0.94928681,0.22313594,-0.35279162,1.2730312,0.0,-0.1669457850597,339.1361904144,536.3379274351,535.4518586397,535.4518586397,-0.1925473511219,0.3604716147453,5.53701108108,5.550271458255,0.5795840369518,0.06342917165313,0.001849487054832,0.08589874365925,0.06607251682182,0.05489095265222,2.672976431058,3.206007418571,4.112193435053,-0.7163460906789,2.661591422157,3.215465389399,4.174121053458,2.685127000648,3.2088833292,4.120749420532,-0.7254401720395,2.673731717648,3.218384366739,17.50683923003,3631.705578308,3640.403011823,10.86372300688,2797.624563825,2315.724985267,2800.164228141,2326.287682969,-2.539664315816,-10.5626977015,0.05398572106408,-0.06681419073392,180.8064255652,0.36,3.00374072e-06,5.913841739201,-85.68426459257,87.66764523987,3.313744829398e-05,0.8723770555307,47.76674656995,0.3604716147453,432.0,1.0,0.5295133083142,0.2262977864237,29.134954,26.332856,25.355359,24.853103,24.889133,24.587712,24.669831,24.617372,22.782867,23.985298,23.122521,34.405453,32.880116,30.594495,26.539133,28.738466,28.778936,26.855988,26.0037,33.598528,31.713555,29.321105,27.201908,25.617182,28.458268,30.918247,26.781416,25.779891,24.912727,23.908221,23.138703,22.811607,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,0.02357724777265,0.0214771852629,0.005804690162692,1,0,0,56053.58667793,0,-5.832376916915,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
477,1,881,1.454664862156,-2.174736249447,269.3881284074,-28.79549782608,10668,-6.2894694,-2.251271,-49.300298,-34.093709,17.260965,-71.472749,0.26213525,0.0,10.0,3535.9967,4.9944212,0.0,0.26213086,9.7260788,0.26942487,-0.19566816,1.3965551,-2.1965169,269.37532,-28.856666,7.6179628,-0.56851912,0.18552911,-0.29079296,1.2730312,0.0,7867,-11.164771,-3.5519797,-106.27799,-88.642979,-155.70745,-114.68936,0.9087169,0.0,10.0,6007.336,4.0577139,0.0,0.90813927,3.7307936,1.4762319,-0.59564415,1.3999234,-2.1968143,269.37754,-28.8539,7.5333691,-0.65303098,0.18391128,-0.28741412,1.2730312,0.0,1.422584248116,115.7135868073,1819.931545001,1823.928775191,1823.928775191,-0.9161065816879,0.08353453485312,7.55609324792,7.558953551618,0.7866714424858,0.104424916932,0.001574880656564,0.01411580948837,-0.01364378248668,-0.003619844881768,-1.310238940334,-4.872748991324,-4.875301170325,-1.3007103105,-1.289435345894,-4.878295327466,5.04583083478,-1.31524424567,-4.873378780471,-4.878348441486,-1.296689880877,-1.294437918401,-4.878946468155,25.47968816372,16227.22300581,16233.3657021,16.22381507077,-15688.43442418,-4146.780895858,-15690.52847084,-4162.869001528,2.094046652444,16.08810567058,0.002599480254958,-0.01387439295667,180.195266198,0.36,3.00374072e-06,0.4568871945703,-55.10527650724,313.9880163963,3.307577173708e-06,0.4688748864795,0.3240682864976,0.08353453485312,432.0,1.0,1.053819188757,0.1041573809644,26.808228,24.804877,24.127468,23.691909,23.689375,23.409681,23.429027,23.493436,21.658931,22.862225,21.97864,31.865591,30.113748,27.812674,24.797634,26.377415,26.681339,25.183202,24.582429,31.694309,29.087071,26.701325,25.391849,24.317794,26.463548,28.144671,25.028655,24.242796,23.618919,22.795998,21.986559,21.675152,19.934079,18.989037,18.658764,18.476049,18.525871,18.430093,18.555935,18.767435,16.93293,17.609409,17.073089,22.222292,21.752337,20.381244,18.781023,19.613419,19.915722,19.061546,18.875856,22.58787,21.12295,19.819178,19.291788,18.733378,19.726058,20.627226,18.874753,18.456533,18.08532,17.564382,17.072892,16.935272,0.007708080745503,0.004464312037367,0.007929642422721,1,0,0,292.3079164684,0,-15.44579930063,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
478,1,881,1.491972339153,-2.22173370719,269.4558350461,-28.78668310913,36302,-6.4911967,2.606304,-43.827348,-20.143852,-18.526243,115.14932,0.20775807,0.0,10.0,3324.7795,5.0435992,0.0,0.20775533,10.369127,0.22663453,-0.043628958,1.4033481,-2.206503,269.38907,-28.855778,8.5544669,0.36685722,0.20934866,-0.33012077,1.2730312,0.0,4592,-6.1050408,1.810376,-66.612912,-45.929255,32.322945,73.215867,0.53191871,0.0,10.0,3748.4093,4.756927,0.0,0.53190158,8.1084175,0.5050096,0.21677424,1.39769,-2.2028473,269.38223,-28.858848,7.3175441,-0.86863951,0.17835671,-0.27946279,1.2730312,0.0,2.745034908986,114.9588990211,1409.797760915,1419.200592041,1419.200592041,0.7728922367096,0.09237597704652,118.7048143111,120.8082569769,2.141147528212,0.2926046633886,0.0004210220474009,0.06753098009609,-0.005404431712,0.06731437729497,0.8824187372684,-0.06288825332598,0.3861561616064,-0.7959278730778,0.8826510306481,-0.05953921719832,0.8846568601943,0.8971652642323,-0.07545776258749,0.3826297746088,-0.8149808837405,0.8974451499329,-0.07205267615898,0.8105993852797,212.2325530519,215.9933020133,4.648520159879,-14.28368516798,211.7513468976,-17.28571167365,215.3005125088,3.002026505674,-3.549165611244,-0.06735018931065,-0.004938144647365,30.68750943937,0.36,3.00374072e-06,0.847593510203,45.72365622962,61.79721575891,5.647173900104e-06,0.3071073769943,1.069952672151,0.09237597704652,432.0,1.0,0.5177079837917,0.05756595514403,28.066983,25.738594,24.96885,24.507794,24.519594,24.229039,24.274735,24.295789,22.461284,23.668656,22.788004,33.210228,31.510316,29.200464,25.794328,27.644212,27.849117,26.189684,25.481942,32.862207,30.443372,28.050768,26.416072,25.181291,27.597944,29.533117,26.057616,25.172747,24.478477,23.598884,22.79876,22.482554,25.057121,23.108263,22.446314,22.011391,21.984714,21.695629,21.685325,21.804041,19.969536,21.192564,20.262402,29.84709,28.188721,26.017598,23.088449,24.637238,24.939815,23.473912,22.891287,29.758394,27.205074,24.952731,23.681087,22.627109,24.72474,26.348202,23.3164,22.550252,21.930056,21.12725,20.269312,19.980286,0.02050737374149,0.01768766992433,0.009117733148265,1,0,1,44.56999328449,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
479,1,881,1.377489203215,-2.23660428524,269.4053091152,-28.8932139265,40358,-6.0682598,-1.1876,-246.34338,-228.9833,-14.343379,-31.946567,0.23753022,0.0,10.0,3362.7021,5.008345,0.0,0.23752685,10.087587,0.25222205,-0.027873212,1.3972416,-2.1956481,269.37486,-28.855638,8.8287018,0.64087467,0.21512144,-0.33957737,1.2730312,0.0,3138,-9.0392961,0.084945561,-83.428862,-62.823161,-64.023241,14.032677,0.35944801,0.0,10.0,3041.1403,4.8443089,0.0,0.35944269,9.6594317,0.37559335,0.56176801,1.3958984,-2.2022667,269.38064,-28.860109,7.1804591,-1.0055628,0.17479119,-0.27383624,1.2730312,0.0,-0.6425347575719,18.72676625848,1575.073194341,1792.605310678,1792.605310678,-0.2249310314655,0.09468500130804,31.0554196724,31.18036677747,1.981194593227,0.2759147521955,0.0004814644599779,0.09423173307968,-0.05704061179868,-0.07500658720961,-2.58681057348,-1.937740941837,-2.971036720239,1.272544579859,-2.578750951763,-1.948453856143,3.232093578586,-2.591158535062,-1.953600500872,-2.986947122528,1.268386517608,-2.583033093602,-1.964331313243,10.53065747083,589.2956991383,591.6666473468,2.998313819554,-355.2544038334,-470.1741481408,-358.1492820152,-470.9548952656,2.894878181823,0.7807471248314,0.07355890621079,-0.05889572850617,110.0164391255,0.36,3.00374072e-06,4.949318709053,60.58771744597,22.20396353107,8.356661029885e-06,2.358905809006,18.3654463937,0.09468500130804,432.0,1.0,1.783557145341,0.2005420995642,27.796275,25.516015,24.760285,24.305092,24.314958,24.027777,24.068073,24.098681,22.264176,23.467682,22.58924,32.868702,31.192364,28.902175,25.561736,27.373508,27.593122,25.958004,25.26474,32.5757,30.144673,27.769051,26.181406,24.968128,27.346994,29.235073,25.822253,24.950452,24.265018,23.398688,22.599349,22.284407,27.755015,24.847501,23.787559,23.285929,23.338536,23.060843,23.127851,23.08806,21.253555,22.412466,21.601293,32.524481,31.342566,29.246036,25.084431,27.370762,27.380351,25.387537,24.484201,31.996566,30.290432,27.94729,25.741076,24.055237,27.045892,29.556298,25.329256,24.296045,23.33548,22.334935,21.616641,21.281412,0.004217164576407,0.00461845669235,0.0008521111749457,1,0,0,3020.808249048,0,-9.81490557397,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
480,1,881,1.377313899994,-2.20602325201,269.3749573139,-28.87808224329,48958,-8.0774022,0.20202058,-40.948446,-18.475113,-130.76498,18.799429,0.25051345,0.0,8.3505367,3617.215,5.0176047,9.0,0.25050975,9.7319767,0.25676342,-0.38552816,1.3960786,-2.197179,269.37571,-28.857409,9.8062563,1.6173354,0.2387416,-0.37932108,1.2730312,0.0,24484,-6.6966203,2.4896841,-163.02424,-139.7098,-16.969318,110.48301,0.21516754,0.0,10.0,3692.7908,5.0662806,0.0,0.21516382,9.9341243,0.22446203,-0.67260782,1.403997,-2.2004136,269.38342,-28.852173,8.1507314,-0.036391967,0.1995613,-0.31287254,1.2730312,0.0,-2.369324851299,306.0279035568,370.0201187936,317.4014447629,317.4014447629,-0.2714674174786,0.1460296736837,26.30052065039,26.04474286155,1.553010573973,0.1905363454835,0.0006390061434624,0.1087071386384,0.09532053592132,-0.05226124206934,-1.291108465713,2.339444798637,1.380781142971,2.287663976926,-1.301294678257,2.333794163256,2.672070926474,-1.261985238176,2.325759332032,1.383486355556,2.255599413881,-1.272112067582,2.320235785308,7.00176321191,611.5521975296,605.6047309025,7.364631714202,534.1313866261,-297.8250360935,531.0283043886,-291.1460630502,3.103082237478,-6.678973043311,0.04973721536536,0.09666153008647,103.244281974,0.36,3.00374072e-06,0.5870410386167,52.4572294766,135.0397468743,1.396025000857e-05,0.3131015494881,0.9696500846664,0.1460296736837,432.0,1.0,1.018246150945,0.1741578850728,27.22125,25.355026,24.709598,24.284051,24.276637,24.002269,24.011326,24.089467,22.254962,23.45684,22.574872,32.27341,30.50111,28.19188,25.325283,26.788042,27.129044,25.694828,25.144688,32.155992,29.480243,27.081143,25.903943,24.891958,26.923661,28.523825,25.532515,24.794507,24.195051,23.391817,22.581824,22.269306,26.912017,25.16046,24.53866,24.121471,24.109483,23.839361,23.839058,23.929634,22.095129,23.296441,22.414925,31.942608,30.174237,27.859197,25.112408,26.478,26.847325,25.46575,24.958774,31.876092,29.154738,26.746974,25.677543,24.714572,26.651771,28.191117,25.297201,24.601194,24.018943,23.232417,22.421089,22.107754,0.03792308795057,0.04302061939534,0.01238300306497,1,0,0,91.69920508183,0,-4.468945879569,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
481,1,881,1.431713700294,-2.176773583889,269.3770590867,-28.81638001303,26376,-14.224143,-0.74649586,-15.18902,10.019557,-305.20386,-20.503683,0.45722785,0.0,10.0,3705.8741,4.8242974,0.0,0.45721563,8.4902309,0.43336083,-0.01861414,1.4010037,-2.2015494,269.38284,-28.855332,8.1651685,-0.02196711,0.19948849,-0.31361859,1.2730312,0.0,14651,-7.3020803,6.6921804,62.14204,91.556218,-21.999761,251.96887,0.89309811,0.0,10.0,6052.3753,4.201438,0.0,0.89264117,4.0762986,1.2404113,-0.5556324,1.3989998,-2.2039052,269.38402,-28.858243,7.7834945,-0.40322037,0.18989133,-0.29848388,1.2730312,0.0,-1.351730486949,257.3716878891,1618.492924858,1625.943149328,1625.943149328,-0.9632022380829,0.09071351179861,7.511332213248,7.511651253566,1.626531356567,0.2089718643171,0.00118099929555,0.02873855878508,0.02744499621815,-0.008525077338606,-2.982218665226,9.713661943706,6.922060240243,7.438678548927,-3.02438918364,9.700614753185,10.16114444951,-2.972169160444,9.717192911816,6.930142069191,7.431739937899,-3.014355113127,9.704189345623,103.2576276037,8020.68145014,8021.022124828,8.407958753913,7657.163146576,-2387.296268029,7659.984744812,-2379.375892167,-2.821598236869,-7.920375862116,-0.008613060866215,-0.02741751162228,374.920073169,0.36,3.00374072e-06,4.426660866801,-86.40996928049,280.9568158508,3.365003565767e-06,0.5436633923027,9.85769075007,0.09071351179861,432.0,1.0,4.246779453212,0.4556628853774,25.608979,23.716715,23.069271,22.644677,22.627465,22.349979,22.345583,22.448847,20.614342,21.820889,20.920758,30.482348,28.785503,26.561627,23.688926,25.182852,25.507124,24.066644,23.504613,30.393785,27.791199,25.483504,24.274552,23.248,25.298305,26.893283,23.905905,23.158428,22.551994,21.756202,20.927382,20.626302,20.348521,19.411549,19.085372,18.906869,18.957725,18.866046,18.994019,19.205507,17.371002,18.039187,17.510212,22.622982,22.158325,20.792452,19.201531,20.028732,20.330064,19.481224,19.299658,22.994931,21.530951,20.23421,19.711708,19.158578,20.14,21.036933,19.294358,18.879468,18.511123,17.994528,17.509949,17.37328,0.02687137089858,0.0170347618892,0.02281475152269,1,0,0,3638.945540037,0,-6.924243970723,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
482,1,881,1.374314248562,-2.243829900026,269.4106477774,-28.89957226213,37542,-9.8741689,1.2425663,-30.3967,-5.5560145,-159.29528,59.82762,0.17932607,0.0,10.0,3167.0042,5.0748052,0.0,0.17932406,10.835256,0.20152488,0.061432962,1.3958172,-2.1994919,269.37784,-28.858792,8.6378643,0.45023143,0.21025641,-0.33244878,1.2730312,0.0,16452,-11.222012,-4.0780545,-84.395149,-67.322191,-175.40585,-140.94211,0.3727109,0.0,10.0,3195.4221,4.8550678,0.0,0.3727048,9.432077,0.37775071,0.4490245,1.3996132,-2.198175,269.37871,-28.854848,7.8749456,-0.31184191,0.19220738,-0.30140366,1.2730312,0.0,-4.537365705261,15.78678756952,1478.122667646,1598.580329418,1598.580329418,-0.2623652219772,0.01297934273864,12.31204370311,12.27977414315,1.453169234142,0.1845307012841,0.0005879042704398,0.06077929922572,-0.04222873682828,0.04371335036642,3.935561693483,-3.825838584729,-1.347841343521,-5.320621244959,3.951255000877,-3.809628674511,5.488687158111,3.92152879983,-3.819631944443,-1.34947594758,-5.305364359383,3.937196712661,-3.803479770515,29.9679763189,2319.880434274,2313.800085425,6.485469004372,-1610.199810858,1670.060417602,-1607.600879335,1664.118459747,-2.598931522604,5.941957854738,0.04203687412331,0.04389788637635,204.8978895018,0.36,3.00374072e-06,24.39321288838,17.36568066658,163.4148395355,8.059302482823e-06,16.72518634532,197.3418821727,0.01297934273864,432.0,1.0,2.025654418166,0.03101500169535,28.8891,26.283732,25.421652,24.936521,24.960042,24.658918,24.727971,24.707994,22.873489,24.085794,23.205745,34.165305,32.496768,30.17185,26.405604,28.475501,28.588352,26.7867,25.992196,33.58151,31.366423,28.960507,27.046803,25.657673,28.304171,30.503058,26.679272,25.719401,24.954518,24.012336,23.219466,22.899281,27.410917,24.725066,23.784018,23.303966,23.337341,23.055488,23.111552,23.11038,21.275875,22.447599,21.606174,32.142429,30.849587,28.740541,24.885229,27.016978,27.097516,25.23586,24.405052,31.758518,29.82304,27.524024,25.531494,24.025661,26.795845,29.059441,25.146281,24.168472,23.311463,22.374302,21.619001,21.299938,0.01240347640777,0.008074413753467,0.00662187978274,1,0,1,-2.335350744179,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
483,1,881,1.366243010759,-2.22113493681,269.3835903436,-28.89521723794,21177,-2.3704105,-3.9329589,133.24721,142.14407,158.98769,-146.41189,0.18106077,0.0,10.0,3371.2665,5.0914525,0.0,0.18105844,10.584468,0.1996169,-0.17247782,1.396524,-2.2066977,269.38537,-28.861782,7.9865952,-0.20035443,0.19450119,-0.30710498,1.2730312,0.0,6926,-8.0031007,-2.9616448,114.35089,129.81931,-35.129898,-101.68458,0.49986948,0.0,10.0,3668.9044,4.7878428,0.0,0.49985562,8.3452686,0.47266194,0.24211745,1.4012477,-2.1960446,269.37753,-28.852369,7.4729081,-0.7134247,0.1826079,-0.28487065,1.2730312,0.0,0.3102315049374,167.8117525578,1388.012198674,1410.312593579,1410.312593579,-0.7438822984695,0.1088738649047,11.97343354726,11.96274466997,1.398972371166,0.1872058845694,0.0006208248479162,0.04597564696208,-0.03553933406152,-0.02916703358324,-3.656565607318,-4.393196777908,-5.632690521276,0.9713122369044,-3.637644232831,-4.408876773668,5.715824522327,-3.641837600428,-4.398791159647,-5.630174795897,0.9557596673477,-3.622892310246,-4.414407783887,32.61234477408,3148.132384989,3145.321996422,8.677305123453,-2428.298436803,-2003.522951013,-2431.344778119,-1995.397963087,3.046341315286,-8.124987925916,0.0296284615373,-0.03515557396082,202.4836559989,0.36,3.00374072e-06,0.6358001031743,-25.78122362612,219.5203747683,6.009216661403e-06,0.4367225939067,0.7170629715456,0.1088738649047,432.0,1.0,2.140065541442,0.2753317922338,28.003998,25.788036,25.055798,24.599174,24.604893,24.314359,24.351981,24.382043,22.547538,23.764346,22.875677,33.242391,31.445306,29.095767,25.819598,27.574471,27.819184,26.216218,25.545562,32.912869,30.372825,27.948101,26.430506,25.26231,27.581003,29.427529,26.074912,25.221575,24.561877,23.695551,22.885612,22.567548,25.444669,23.392383,22.702703,22.264351,22.244884,21.957576,21.953703,22.058071,20.223566,21.442192,20.524218,30.212457,28.603457,26.440799,23.392016,25.027775,25.302414,23.78471,23.165374,30.096145,27.615982,25.365709,23.993767,22.889714,25.077233,26.771165,23.633347,22.833077,22.190605,21.376442,20.531438,20.235843,0.02733616879297,0.02767603530041,0.009889113104253,1,0,0,32069.39672153,0,-8.541674013271,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
484,1,881,1.38653818965,-2.294825395197,269.4680848583,-28.91445780714,41778,-6.3763927,2.6306901,-45.769772,-21.679861,-25.925662,121.16615,0.27617625,0.0,10.0,3479.8421,4.9752229,0.0,0.27617172,9.6920166,0.28258868,-0.10015655,1.4015158,-2.2021695,269.38374,-28.855198,8.9519962,0.76397441,0.21879183,-0.3455751,1.2730312,0.0,33359,-10.938182,1.7218099,128.90832,155.16092,-190.31114,71.626895,0.10231604,0.0,10.0,3022.0133,5.2553019,0.0,0.1023153,12.082927,0.12459452,-0.16377198,1.3957424,-2.2002765,269.37858,-28.859249,8.4710841,0.2836328,0.20618562,-0.32581752,1.2730312,0.0,3.598545143331,341.5447282791,1690.107840056,1819.052218795,1819.052218795,0.1613211631775,0.02829665750141,5.698091699524,5.708923138586,0.6158731900243,0.07270299559702,0.002018996280954,0.08722771906526,-0.08263675528322,-0.02792564501653,-1.489737322151,-4.40643478864,-4.561789001169,-0.9088816998701,-1.473378530223,-4.411931611236,4.651449756318,-1.508345939137,-4.409445628165,-4.573687362519,-0.8942606609884,-1.491975848464,-4.415011470818,21.71831821986,3476.986123764,3483.59548797,14.09094776171,-3297.94489781,-1101.359140273,-3300.24711101,-1115.260745331,2.302213200524,13.9016050585,0.02230585265983,-0.08432748016184,186.7879142154,0.36,3.00374072e-06,7.077789653046,-89.33443544333,354.5578777551,2.935768863503e-05,11.44048972105,58.86671640972,0.02829665750141,432.0,1.0,0.6763387345085,0.02267867528874,27.240158,25.130682,24.423557,23.981926,23.983475,23.701835,23.727102,23.781913,21.947408,23.149629,22.268399,32.264464,30.561353,28.279397,25.143436,26.81363,27.084305,25.534102,24.897163,32.059569,29.532658,27.164633,25.747868,24.619694,26.855518,28.61173,25.38664,24.567304,23.919092,23.082543,22.276989,21.964813,30.373007,27.522398,26.616746,26.087173,26.104205,25.766167,25.860276,25.793429,23.958924,25.231821,24.295838,36.37964,34.343379,31.831037,27.683235,29.953292,29.977105,28.066114,27.211431,35.220729,33.044989,30.543594,28.331249,26.879121,29.668819,32.155105,27.972966,26.955617,26.18782,25.154425,24.312952,23.989656,0.01007003896508,0.007136928826678,0.004285502183715,1,0,1,-2.461401178247,0,0.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,9999.0,0
